timestamp,park,apiId,status,wait
2026-06-07T10:15:32.991Z,TDL,1fb05b7d-953a-4fa7-b7ed-db2eb62b85bf,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,6922377e-0ff4-481f-9da3-35051938732a,OPERATING,10
2026-06-07T10:15:32.991Z,TDL,52eb0fc9-5853-49c8-8c72-1e5e83aae1c1,CLOSED,
2026-06-07T10:15:32.991Z,TDL,0de1b543-46fd-4c3f-81c8-31d0cab9ef63,OPERATING,10
2026-06-07T10:15:32.991Z,TDL,a853aadd-2337-435a-b0a3-2c03db96e5e1,CLOSED,
2026-06-07T10:15:32.991Z,TDL,4876ec54-92ed-4b0c-8b1b-292bba89c61c,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,52c5e406-67e2-4d37-aee8-987644d87b63,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,73384e33-a86a-4601-996f-61dbffba6ec2,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,534ca90a-2626-4a45-9b7b-1964ed15678e,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,a0a63e1c-3fc6-4433-b9b1-f5e798ab1f00,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,a88464b5-2cf5-4ef1-b38f-96e07b233bf2,OPERATING,25
2026-06-07T10:15:32.991Z,TDL,2d215a6d-77a2-4c44-a2e3-c293c1289876,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,cfaa7d1c-111e-49b9-b21b-134eac4000e8,OPERATING,5
2026-06-07T10:15:32.991Z,TDL,512fd34c-2f0a-4e0a-bcc1-ef4d15c5f803,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,3407ebac-c575-4c31-b794-1d271014d303,OPERATING,90
2026-06-07T10:15:32.991Z,TDS,179e4e82-26ed-4b04-bf21-f03808b61df4,OPERATING,15
2026-06-07T10:15:32.991Z,TDS,2daf12ac-21fd-4bfd-bbf6-0c98bed03e8f,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,8dbc5d52-ef41-406d-aaad-eb2e6bb3eaea,CLOSED,
2026-06-07T10:15:32.991Z,TDS,f66e072d-8bab-48e5-b8cf-6d1947bd291b,CLOSED,
2026-06-07T10:15:32.991Z,TDS,abbf5b3e-94e5-420a-8257-34594cd9d590,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,76aed95a-dce8-4d03-8c2a-8ad69b3d0d4a,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,4ca7254c-7abc-4e52-82e0-9c562c096494,OPERATING,70
2026-06-07T10:15:32.991Z,TDS,63ef07eb-9bfb-4782-885e-cfd08ced82f0,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,de24aae5-66b9-469f-91f6-ef6c3f3b665c,CLOSED,
2026-06-07T10:15:32.991Z,TDS,dd942cd2-b364-4262-af12-ca1a5012528b,OPERATING,25
2026-06-07T10:15:32.991Z,TDS,5449e9da-ee4c-47d8-a60a-8a964b94c32d,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,2159960b-4f42-4974-93be-7519816de45d,OPERATING,10
2026-06-07T10:15:32.991Z,TDS,c8744918-42c0-427d-8947-c3dbd1abf8d5,OPERATING,20
2026-06-07T10:15:32.991Z,TDS,58815e8e-7c01-4a42-8a00-1bd1c82a0252,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,44df35ec-28cb-4465-9ae1-95a4d6445a82,CLOSED,
2026-06-07T10:15:32.991Z,TDS,9fb0c97c-ebf7-4c25-8ea7-a3f4fe2aa9ec,OPERATING,90
2026-06-07T10:15:32.991Z,TDS,2ca8f848-b8e2-4ba5-aa6e-e0fb37e85d0b,CLOSED,
2026-06-07T10:15:32.991Z,TDS,c6c0d34d-531a-40d9-b711-3497fd53c28b,OPERATING,10
2026-06-07T10:15:32.991Z,TDS,e8c15bc6-aaab-44ef-8285-1d92ebd2c47d,OPERATING,50
2026-06-07T10:15:32.991Z,TDS,abb5d6ec-469e-4ab0-8685-5f04e9749653,OPERATING,70
2026-06-07T10:15:32.991Z,TDS,10b5b89e-02a6-4456-9ddd-69e06c2bded4,OPERATING,30
2026-06-07T10:15:32.991Z,TDS,c15da0f5-9668-48ee-b93a-8b737b6acf5b,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,dcad67fe-76bb-4df2-bf5b-aaf70e8efc12,OPERATING,15
2026-06-07T10:15:32.991Z,TDS,c0224e78-abf6-4f89-b0d4-38647a98dd4d,OPERATING,30
2026-06-07T10:15:32.991Z,TDS,f37d7fe8-169f-459d-86f3-4843655358bd,OPERATING,15
2026-06-07T10:15:32.991Z,TDS,2d56558a-d4d2-4f79-898c-178c2c20cf67,OPERATING,5
2026-06-07T10:15:32.991Z,TDS,7afc3143-befb-4a61-9c86-8d6869eb2ce3,CLOSED,
2026-06-07T10:15:32.991Z,TDS,70c16669-c9ba-4f83-bd25-3cd9ea5a0b0c,CLOSED,
2026-06-07T10:15:32.991Z,TDS,6e44f5c0-f996-45ad-aa7e-9738df6a6047,CLOSED,
2026-06-07T10:15:32.991Z,TDS,a674e149-8ae3-4338-b1e3-c9f6b804f475,CLOSED,
2026-06-07T10:15:32.991Z,TDS,c8526be3-e82c-4692-ae44-e8f2d1142c8a,OPERATING,70
2026-06-07T10:15:32.991Z,TDS,71943126-e4ac-49c5-ac61-ac1687ad33af,OPERATING,20
2026-06-07T10:15:32.991Z,TDS,7594d3f2-b3d1-47a0-b64f-8bc01d373830,OPERATING,15
